DateTime;Measurement
11/01/2019 14:00;184.44
11/01/2019 14:15;151.48
11/01/2019 14:30;146.15
11/01/2019 14:45;154.45
11/01/2019 15:00;149.87
11/01/2019 15:15;123.48
11/01/2019 15:30;117.93
11/01/2019 15:45;85.76
11/01/2019 16:00;61.19
11/01/2019 16:15;48.66
11/01/2019 16:30;27.22
11/01/2019 16:45;2.95
11/01/2019 17:00;0
11/01/2019 17:15;0
11/01/2019 17:30;0
11/01/2019 17:45;0
11/01/2019 18:00;0
11/01/2019 18:15;0
11/01/2019 18:30;0
11/01/2019 18:45;0
11/01/2019 19:00;0
11/01/2019 19:15;0
11/01/2019 19:30;0
11/01/2019 19:45;0
11/01/2019 20:00;0
11/01/2019 20:15;0
11/01/2019 20:30;0
11/01/2019 20:45;0
11/01/2019 21:00;0
11/01/2019 21:15;0
11/01/2019 21:30;0
11/01/2019 21:45;0
11/01/2019 22:00;0
11/01/2019 22:15;0
11/01/2019 22:30;0
11/01/2019 22:45;0
11/01/2019 23:00;0
11/01/2019 23:15;0
11/01/2019 23:30;0
11/01/2019 23:45;0
12/01/2019 00:00;0
12/01/2019 00:15;0
12/01/2019 00:30;0
12/01/2019 00:45;0
12/01/2019 01:00;0
12/01/2019 01:15;0
12/01/2019 01:30;0
12/01/2019 01:45;0
12/01/2019 02:00;0
12/01/2019 02:15;0
12/01/2019 02:30;0
12/01/2019 02:45;0
12/01/2019 03:00;0
12/01/2019 03:15;0
12/01/2019 03:30;0
12/01/2019 03:45;0
12/01/2019 04:00;0
12/01/2019 04:15;0
12/01/2019 04:30;0
12/01/2019 04:45;0
12/01/2019 05:00;0
12/01/2019 05:15;0
12/01/2019 05:30;0
12/01/2019 05:45;0
12/01/2019 06:00;0
12/01/2019 06:15;0
12/01/2019 06:30;0
12/01/2019 06:45;0
12/01/2019 07:00;0
12/01/2019 07:15;0
12/01/2019 07:30;0
12/01/2019 07:45;0
12/01/2019 08:00;0
12/01/2019 08:15;0
12/01/2019 08:30;0.17
12/01/2019 08:45;2.87
12/01/2019 09:00;6.56
12/01/2019 09:15;39.05
12/01/2019 09:30;59.12
12/01/2019 09:45;68.45
12/01/2019 10:00;88.3
12/01/2019 10:15;111.72
12/01/2019 10:30;124.85
12/01/2019 10:45;102.33
12/01/2019 11:00;124.05
12/01/2019 11:15;122.73
12/01/2019 11:30;166.14
12/01/2019 11:45;106.23
12/01/2019 12:00;110.65
12/01/2019 12:15;120.45
12/01/2019 12:30;138.17
12/01/2019 12:45;90.07
12/01/2019 13:00;62.94
12/01/2019 13:15;43.2
12/01/2019 13:30;36.8
12/01/2019 13:45;60.98
12/01/2019 14:00;35.46
12/01/2019 14:15;47.25
12/01/2019 14:30;54.76
12/01/2019 14:45;45.99
12/01/2019 15:00;42.44
12/01/2019 15:15;51.12
12/01/2019 15:30;32.41
12/01/2019 15:45;24.74
12/01/2019 16:00;19.76
12/01/2019 16:15;9.73
12/01/2019 16:30;4.12
12/01/2019 16:45;0.74
12/01/2019 17:00;0
12/01/2019 17:15;0
12/01/2019 17:30;0
12/01/2019 17:45;0
12/01/2019 18:00;0
12/01/2019 18:15;0
12/01/2019 18:30;0
12/01/2019 18:45;0
12/01/2019 19:00;0
12/01/2019 19:15;0
12/01/2019 19:30;0
12/01/2019 19:45;0
12/01/2019 20:00;0
12/01/2019 20:15;0
12/01/2019 20:30;0
12/01/2019 20:45;0
12/01/2019 21:00;0
12/01/2019 21:15;0
12/01/2019 21:30;0
12/01/2019 21:45;0
12/01/2019 22:00;0
12/01/2019 22:15;0
12/01/2019 22:30;0
12/01/2019 22:45;0
12/01/2019 23:00;0
12/01/2019 23:15;0
12/01/2019 23:30;0
12/01/2019 23:45;0
13/01/2019 00:00;0
13/01/2019 00:15;0
13/01/2019 00:30;0
13/01/2019 00:45;0
13/01/2019 01:00;0
13/01/2019 01:15;0
13/01/2019 01:30;0
13/01/2019 01:45;0
13/01/2019 02:00;0
13/01/2019 02:15;0
13/01/2019 02:30;0
13/01/2019 02:45;0
13/01/2019 03:00;0
13/01/2019 03:15;0
13/01/2019 03:30;0
13/01/2019 03:45;0
13/01/2019 04:00;0
13/01/2019 04:15;0
13/01/2019 04:30;0
13/01/2019 04:45;0
13/01/2019 05:00;0
13/01/2019 05:15;0
13/01/2019 05:30;0
13/01/2019 05:45;0
13/01/2019 06:00;0
13/01/2019 06:15;0
13/01/2019 06:30;0
13/01/2019 06:45;0
13/01/2019 07:00;0
13/01/2019 07:15;0
13/01/2019 07:30;0
13/01/2019 07:45;0
13/01/2019 08:00;0
13/01/2019 08:15;0
13/01/2019 08:30;0
13/01/2019 08:45;0.05
13/01/2019 09:00;5.69
13/01/2019 09:15;12.76
13/01/2019 09:30;27.98
13/01/2019 09:45;47.14
13/01/2019 10:00;66.41
13/01/2019 10:15;93.35
13/01/2019 10:30;120.62
13/01/2019 10:45;123.22
13/01/2019 11:00;130.53
13/01/2019 11:15;136.97
13/01/2019 11:30;135.39
13/01/2019 11:45;138.07
13/01/2019 12:00;111.9
13/01/2019 12:15;95.98
13/01/2019 12:30;96.93
13/01/2019 12:45;87.6
13/01/2019 13:00;71.67
13/01/2019 13:15;70.54
13/01/2019 13:30;61.57
13/01/2019 13:45;69.33
13/01/2019 14:00;72.92
13/01/2019 14:15;85.75
13/01/2019 14:30;76.86
13/01/2019 14:45;80.18
13/01/2019 15:00;86.67
13/01/2019 15:15;61.99
13/01/2019 15:30;36.78
13/01/2019 15:45;19.9
13/01/2019 16:00;14.04
13/01/2019 16:15;2.74
13/01/2019 16:30;0.83
13/01/2019 16:45;0.01
13/01/2019 17:00;0
13/01/2019 17:15;0
13/01/2019 17:30;0
13/01/2019 17:45;0
13/01/2019 18:00;0
13/01/2019 18:15;0
13/01/2019 18:30;0
13/01/2019 18:45;0
13/01/2019 19:00;0
13/01/2019 19:15;0
13/01/2019 19:30;0
13/01/2019 19:45;0
13/01/2019 20:00;0
13/01/2019 20:15;0
13/01/2019 20:30;0
13/01/2019 20:45;0
13/01/2019 21:00;0
13/01/2019 21:15;0
13/01/2019 21:30;0
13/01/2019 21:45;0
13/01/2019 22:00;0
13/01/2019 22:15;0
13/01/2019 22:30;0
13/01/2019 22:45;0
13/01/2019 23:00;0
13/01/2019 23:15;0
13/01/2019 23:30;0
13/01/2019 23:45;0
14/01/2019 00:00;0
14/01/2019 00:15;0
14/01/2019 00:30;0
14/01/2019 00:45;0
14/01/2019 01:00;0
14/01/2019 01:15;0
14/01/2019 01:30;0
14/01/2019 01:45;0
14/01/2019 02:00;0
14/01/2019 02:15;0
14/01/2019 02:30;0
14/01/2019 02:45;0
14/01/2019 03:00;0
14/01/2019 03:15;0
14/01/2019 03:30;0
14/01/2019 03:45;0
14/01/2019 04:00;0
14/01/2019 04:15;0
14/01/2019 04:30;0
14/01/2019 04:45;0
14/01/2019 05:00;0
14/01/2019 05:15;0
14/01/2019 05:30;0
14/01/2019 05:45;0
14/01/2019 06:00;0
14/01/2019 06:15;0
14/01/2019 06:30;0
14/01/2019 06:45;0
14/01/2019 07:00;0
14/01/2019 07:15;0
14/01/2019 07:30;0
14/01/2019 07:45;0
14/01/2019 08:00;0
14/01/2019 08:15;0
14/01/2019 08:30;0
14/01/2019 08:45;9.13
14/01/2019 09:00;35.06
14/01/2019 09:15;76.57
14/01/2019 09:30;122.21
14/01/2019 09:45;164.38
14/01/2019 10:00;180.25
14/01/2019 10:15;198.22
14/01/2019 10:30;257.48
14/01/2019 10:45;287.87
14/01/2019 11:00;398.6
14/01/2019 11:15;499.85
14/01/2019 11:30;557.57
14/01/2019 11:45;561.59
14/01/2019 12:00;781.67
14/01/2019 12:15;713.75
14/01/2019 12:30;394.98
14/01/2019 12:45;843.44
14/01/2019 13:00;835.2
14/01/2019 13:15;474.82
14/01/2019 13:30;615.38
14/01/2019 13:45;612.79
14/01/2019 14:00;512.8
14/01/2019 14:15;462.18
14/01/2019 14:30;498.33
14/01/2019 14:45;274.11
14/01/2019 15:00;325.44
14/01/2019 15:15;290.54
14/01/2019 15:30;167.65
14/01/2019 15:45;117.12
14/01/2019 16:00;104.52
14/01/2019 16:15;54.35
14/01/2019 16:30;23.65
14/01/2019 16:45;6.89
14/01/2019 17:00;0
14/01/2019 17:15;0
14/01/2019 17:30;0
14/01/2019 17:45;0
14/01/2019 18:00;0
14/01/2019 18:15;0
14/01/2019 18:30;0
14/01/2019 18:45;0
14/01/2019 19:00;0
14/01/2019 19:15;0
14/01/2019 19:30;0
14/01/2019 19:45;0
14/01/2019 20:00;0
14/01/2019 20:15;0
14/01/2019 20:30;0
14/01/2019 20:45;0
14/01/2019 21:00;0
14/01/2019 21:15;0
14/01/2019 21:30;0
14/01/2019 21:45;0
14/01/2019 22:00;0
14/01/2019 22:15;0
14/01/2019 22:30;0
14/01/2019 22:45;0
14/01/2019 23:00;0
14/01/2019 23:15;0
14/01/2019 23:30;0
14/01/2019 23:45;0
15/01/2019 00:00;0
15/01/2019 00:15;0
15/01/2019 00:30;0
15/01/2019 00:45;0
15/01/2019 01:00;0
15/01/2019 01:15;0
15/01/2019 01:30;0
15/01/2019 01:45;0
15/01/2019 02:00;0
15/01/2019 02:15;0
15/01/2019 02:30;0
15/01/2019 02:45;0
15/01/2019 03:00;0
15/01/2019 03:15;0
15/01/2019 03:30;0
15/01/2019 03:45;0
15/01/2019 04:00;0
15/01/2019 04:15;0
15/01/2019 04:30;0
15/01/2019 04:45;0
15/01/2019 05:00;0
15/01/2019 05:15;0
15/01/2019 05:30;0
15/01/2019 05:45;0
15/01/2019 06:00;0
15/01/2019 06:15;0
15/01/2019 06:30;0
15/01/2019 06:45;0
15/01/2019 07:00;0
15/01/2019 07:15;0
15/01/2019 07:30;0
15/01/2019 07:45;0
15/01/2019 08:00;0
15/01/2019 08:15;0
15/01/2019 08:30;0
15/01/2019 08:45;8.64
15/01/2019 09:00;58.14
15/01/2019 09:15;75.11
15/01/2019 09:30;167.88
15/01/2019 09:45;195.78
15/01/2019 10:00;251.4
15/01/2019 10:15;342.73
15/01/2019 10:30;415.44
15/01/2019 10:45;565.1
15/01/2019 11:00;399.33
15/01/2019 11:15;527.19
15/01/2019 11:30;423.21
15/01/2019 11:45;370.3
15/01/2019 12:00;446.22
15/01/2019 12:15;395.24
15/01/2019 12:30;345.12
15/01/2019 12:45;350.86
15/01/2019 13:00;283.68
15/01/2019 13:15;275.57
15/01/2019 13:30;236.74
15/01/2019 13:45;213.9
15/01/2019 14:00;211.65
15/01/2019 14:15;185.62
15/01/2019 14:30;161.49
15/01/2019 14:45;142.82
15/01/2019 15:00;136.54
15/01/2019 15:15;112.65
15/01/2019 15:30;91.62
15/01/2019 15:45;72.15
15/01/2019 16:00;52.88
15/01/2019 16:15;33.54
15/01/2019 16:30;7.22
15/01/2019 16:45;4.09
15/01/2019 17:00;0.09
15/01/2019 17:15;0
15/01/2019 17:30;0
15/01/2019 17:45;0
15/01/2019 18:00;0
15/01/2019 18:15;0
15/01/2019 18:30;0
15/01/2019 18:45;0
15/01/2019 19:00;0
15/01/2019 19:15;0
15/01/2019 19:30;0
15/01/2019 19:45;0
15/01/2019 20:00;0
15/01/2019 20:15;0
15/01/2019 20:30;0
15/01/2019 20:45;0
15/01/2019 21:00;0
15/01/2019 21:15;0
15/01/2019 21:30;0
15/01/2019 21:45;0
15/01/2019 22:00;0
15/01/2019 22:15;0
15/01/2019 22:30;0
15/01/2019 22:45;0
15/01/2019 23:00;0
15/01/2019 23:15;0
15/01/2019 23:30;0
15/01/2019 23:45;0
16/01/2019 00:00;0
16/01/2019 00:15;0
16/01/2019 00:30;0
16/01/2019 00:45;0
16/01/2019 01:00;0
16/01/2019 01:15;0
16/01/2019 01:30;0
16/01/2019 01:45;0
16/01/2019 02:00;0
16/01/2019 02:15;0
16/01/2019 02:30;0
16/01/2019 02:45;0
16/01/2019 03:00;0
16/01/2019 03:15;0
16/01/2019 03:30;0
16/01/2019 03:45;0
16/01/2019 04:00;0
16/01/2019 04:15;0
16/01/2019 04:30;0
16/01/2019 04:45;0
16/01/2019 05:00;0
16/01/2019 05:15;0
16/01/2019 05:30;0
16/01/2019 05:45;0
16/01/2019 06:00;0
16/01/2019 06:15;0
16/01/2019 06:30;0
16/01/2019 06:45;0
16/01/2019 07:00;0
16/01/2019 07:15;0
16/01/2019 07:30;0
16/01/2019 07:45;0
16/01/2019 08:00;0
16/01/2019 08:15;0
16/01/2019 08:30;0.97
16/01/2019 08:45;8.88
16/01/2019 09:00;18.43
16/01/2019 09:15;41.12
16/01/2019 09:30;67.33
16/01/2019 09:45;95.73
16/01/2019 10:00;115.39
16/01/2019 10:15;132.18
16/01/2019 10:30;154.01
16/01/2019 10:45;180.71
16/01/2019 11:00;195.63
16/01/2019 11:15;191.93
16/01/2019 11:30;247.46
16/01/2019 11:45;236.72
16/01/2019 12:00;314.82
16/01/2019 12:15;297.71
16/01/2019 12:30;348.59
16/01/2019 12:45;350.6
16/01/2019 13:00;297.29
16/01/2019 13:15;303.65
16/01/2019 13:30;286.17
16/01/2019 13:45;320.24
16/01/2019 14:00;337.83
16/01/2019 14:15;333.01
16/01/2019 14:30;318.04
16/01/2019 14:45;283.36
16/01/2019 15:00;232.06
16/01/2019 15:15;191.35
16/01/2019 15:30;146.73
16/01/2019 15:45;109.18
16/01/2019 16:00;79.39
16/01/2019 16:15;50.13
16/01/2019 16:30;24.79
16/01/2019 16:45;6.39
16/01/2019 17:00;0.36
16/01/2019 17:15;0
16/01/2019 17:30;0
16/01/2019 17:45;0
16/01/2019 18:00;0
16/01/2019 18:15;0
16/01/2019 18:30;0
16/01/2019 18:45;0
16/01/2019 19:00;0
16/01/2019 19:15;0
16/01/2019 19:30;0
16/01/2019 19:45;0
16/01/2019 20:00;0
16/01/2019 20:15;0
16/01/2019 20:30;0
16/01/2019 20:45;0
16/01/2019 21:00;0
16/01/2019 21:15;0
16/01/2019 21:30;0
16/01/2019 21:45;0
16/01/2019 22:00;0
16/01/2019 22:15;0
16/01/2019 22:30;0
16/01/2019 22:45;0
16/01/2019 23:00;0
16/01/2019 23:15;0
16/01/2019 23:30;0
16/01/2019 23:45;0
17/01/2019 00:00;0
17/01/2019 00:15;0
17/01/2019 00:30;0
17/01/2019 00:45;0
17/01/2019 01:00;0
17/01/2019 01:15;0
17/01/2019 01:30;0
17/01/2019 01:45;0
17/01/2019 02:00;0
17/01/2019 02:15;0
17/01/2019 02:30;0
17/01/2019 02:45;0
17/01/2019 03:00;0
17/01/2019 03:15;0
17/01/2019 03:30;0
17/01/2019 03:45;0
17/01/2019 04:00;0
17/01/2019 04:15;0
17/01/2019 04:30;0
17/01/2019 04:45;0
17/01/2019 05:00;0
17/01/2019 05:15;0
17/01/2019 05:30;0
17/01/2019 05:45;0
17/01/2019 06:00;0
17/01/2019 06:15;0
17/01/2019 06:30;0
17/01/2019 06:45;0
17/01/2019 07:00;0
17/01/2019 07:15;0
17/01/2019 07:30;0
17/01/2019 07:45;0
17/01/2019 08:00;0
17/01/2019 08:15;0
17/01/2019 08:30;0.54
17/01/2019 08:45;4.78
17/01/2019 09:00;13.96
17/01/2019 09:15;25.78
17/01/2019 09:30;38.87
17/01/2019 09:45;47.64
17/01/2019 10:00;54.97
17/01/2019 10:15;70.2
17/01/2019 10:30;90.59
17/01/2019 10:45;134.47
17/01/2019 11:00;174.75
17/01/2019 11:15;213.05
17/01/2019 11:30;230.47
17/01/2019 11:45;240.94
17/01/2019 12:00;279.16
17/01/2019 12:15;351.92
17/01/2019 12:30;313.65
17/01/2019 12:45;322.37
17/01/2019 13:00;338.29
17/01/2019 13:15;378.72
17/01/2019 13:30;374.42
17/01/2019 13:45;382.94
17/01/2019 14:00;328.86
17/01/2019 14:15;402.06
17/01/2019 14:30;421.43
17/01/2019 14:45;456.69
17/01/2019 15:00;262.65
17/01/2019 15:15;252.62
17/01/2019 15:30;230.96
17/01/2019 15:45;185.12
17/01/2019 16:00;127.36
17/01/2019 16:15;29.76
17/01/2019 16:30;16.45
17/01/2019 16:45;3.32
17/01/2019 17:00;0
17/01/2019 17:15;0
17/01/2019 17:30;0
17/01/2019 17:45;0
17/01/2019 18:00;0
17/01/2019 18:15;0
17/01/2019 18:30;0
17/01/2019 18:45;0
17/01/2019 19:00;0
17/01/2019 19:15;0
17/01/2019 19:30;0
17/01/2019 19:45;0
17/01/2019 20:00;0
17/01/2019 20:15;0
17/01/2019 20:30;0
17/01/2019 20:45;0
17/01/2019 21:00;0
17/01/2019 21:15;0
17/01/2019 21:30;0
17/01/2019 21:45;0
17/01/2019 22:00;0
17/01/2019 22:15;0
17/01/2019 22:30;0
17/01/2019 22:45;0
17/01/2019 23:00;0
17/01/2019 23:15;0
17/01/2019 23:30;0
17/01/2019 23:45;0
18/01/2019 00:00;0
18/01/2019 00:15;0
18/01/2019 00:30;0
18/01/2019 00:45;0
18/01/2019 01:00;0
18/01/2019 01:15;0
18/01/2019 01:30;0
18/01/2019 01:45;0
18/01/2019 02:00;0
18/01/2019 02:15;0
18/01/2019 02:30;0
18/01/2019 02:45;0
18/01/2019 03:00;0
18/01/2019 03:15;0
18/01/2019 03:30;0
18/01/2019 03:45;0
18/01/2019 04:00;0
18/01/2019 04:15;0
18/01/2019 04:30;0
18/01/2019 04:45;0
18/01/2019 05:00;0
18/01/2019 05:15;0
18/01/2019 05:30;0
18/01/2019 05:45;0
18/01/2019 06:00;0
18/01/2019 06:15;0
18/01/2019 06:30;0
18/01/2019 06:45;0
18/01/2019 07:00;0
18/01/2019 07:15;0
18/01/2019 07:30;0
18/01/2019 07:45;0
18/01/2019 08:00;0
18/01/2019 08:15;0
18/01/2019 08:30;2.11
18/01/2019 08:45;21.44
18/01/2019 09:00;68.92
18/01/2019 09:15;114.61
18/01/2019 09:30;146.95
18/01/2019 09:45;171.44
18/01/2019 10:00;220.73
18/01/2019 10:15;302.39
18/01/2019 10:30;303.44
18/01/2019 10:45;329.13
18/01/2019 11:00;451.9
18/01/2019 11:15;441.83
18/01/2019 11:30;478.34
18/01/2019 11:45;499.53
18/01/2019 12:00;528.83
18/01/2019 12:15;625.85
18/01/2019 12:30;551.04
18/01/2019 12:45;483.94
18/01/2019 13:00;560.35
18/01/2019 13:15;693.48
18/01/2019 13:30;645.98
18/01/2019 13:45;732.83
18/01/2019 14:00;442.64
18/01/2019 14:15;621.45
18/01/2019 14:30;447.11
18/01/2019 14:45;518.18
18/01/2019 15:00;448.18
18/01/2019 15:15;415.78
18/01/2019 15:30;342
18/01/2019 15:45;272.95
18/01/2019 16:00;204.25
18/01/2019 16:15;135.91
18/01/2019 16:30;69.3
18/01/2019 16:45;23.06
18/01/2019 17:00;2.97
18/01/2019 17:15;0
18/01/2019 17:30;0
18/01/2019 17:45;0
18/01/2019 18:00;0
18/01/2019 18:15;0
18/01/2019 18:30;0
18/01/2019 18:45;0
18/01/2019 19:00;0
18/01/2019 19:15;0
18/01/2019 19:30;0
18/01/2019 19:45;0
18/01/2019 20:00;0
18/01/2019 20:15;0
18/01/2019 20:30;0
18/01/2019 20:45;0
18/01/2019 21:00;0
18/01/2019 21:15;0
18/01/2019 21:30;0
18/01/2019 21:45;0
18/01/2019 22:00;0
18/01/2019 22:15;0
18/01/2019 22:30;0
18/01/2019 22:45;0
18/01/2019 23:00;0
18/01/2019 23:15;0
18/01/2019 23:30;0
18/01/2019 23:45;0
19/01/2019 00:00;0
19/01/2019 00:15;0
19/01/2019 00:30;0
19/01/2019 00:45;0
19/01/2019 01:00;0
19/01/2019 01:15;0
19/01/2019 01:30;0
19/01/2019 01:45;0
19/01/2019 02:00;0
19/01/2019 02:15;0
19/01/2019 02:30;0
19/01/2019 02:45;0
19/01/2019 03:00;0
19/01/2019 03:15;0
19/01/2019 03:30;0
19/01/2019 03:45;0
19/01/2019 04:00;0
19/01/2019 04:15;0
19/01/2019 04:30;0
19/01/2019 04:45;0
19/01/2019 05:00;0
19/01/2019 05:15;0
19/01/2019 05:30;0
19/01/2019 05:45;0
19/01/2019 06:00;0
19/01/2019 06:15;0
19/01/2019 06:30;0
19/01/2019 06:45;0
19/01/2019 07:00;0
19/01/2019 07:15;0
19/01/2019 07:30;0
19/01/2019 07:45;0
19/01/2019 08:00;0
19/01/2019 08:15;0
19/01/2019 08:30;0
19/01/2019 08:45;13.29
19/01/2019 09:00;82.93
19/01/2019 09:15;89.42
19/01/2019 09:30;160.32
19/01/2019 09:45;287.4
19/01/2019 10:00;399.46
19/01/2019 10:15;455.6
19/01/2019 10:30;581.99
19/01/2019 10:45;690.35
19/01/2019 11:00;813.41
19/01/2019 11:15;930.15
19/01/2019 11:30;1028.62
19/01/2019 11:45;1084.05
19/01/2019 12:00;1161.32
19/01/2019 12:15;1200.78
19/01/2019 12:30;1247.17
19/01/2019 12:45;1234.84
19/01/2019 13:00;1280.29
19/01/2019 13:15;1249.36
19/01/2019 13:30;1210.1
19/01/2019 13:45;1032.14
19/01/2019 14:00;1149.55
19/01/2019 14:15;984.78
19/01/2019 14:30;827.09
19/01/2019 14:45;732.17
19/01/2019 15:00;562.05
19/01/2019 15:15;484.5
19/01/2019 15:30;391.77
19/01/2019 15:45;331.6
19/01/2019 16:00;239.29
19/01/2019 16:15;129.78
19/01/2019 16:30;65.55
19/01/2019 16:45;24.8
19/01/2019 17:00;8.35
19/01/2019 17:15;0
19/01/2019 17:30;0
19/01/2019 17:45;0
19/01/2019 18:00;0
19/01/2019 18:15;0
19/01/2019 18:30;0
19/01/2019 18:45;0
19/01/2019 19:00;0
19/01/2019 19:15;0
19/01/2019 19:30;0
19/01/2019 19:45;0
19/01/2019 20:00;0
19/01/2019 20:15;0
19/01/2019 20:30;0
19/01/2019 20:45;0
19/01/2019 21:00;0
19/01/2019 21:15;0
19/01/2019 21:30;0
19/01/2019 21:45;0
19/01/2019 22:00;0
19/01/2019 22:15;0
19/01/2019 22:30;0
19/01/2019 22:45;0
19/01/2019 23:00;0
19/01/2019 23:15;0
19/01/2019 23:30;0
19/01/2019 23:45;0
20/01/2019 00:00;0
20/01/2019 00:15;0
20/01/2019 00:30;0
20/01/2019 00:45;0
20/01/2019 01:00;0
20/01/2019 01:15;0
20/01/2019 01:30;0
20/01/2019 01:45;0
20/01/2019 02:00;0
20/01/2019 02:15;0
20/01/2019 02:30;0
20/01/2019 02:45;0
20/01/2019 03:00;0
20/01/2019 03:15;0
20/01/2019 03:30;0
20/01/2019 03:45;0
20/01/2019 04:00;0
20/01/2019 04:15;0
20/01/2019 04:30;0
20/01/2019 04:45;0
20/01/2019 05:00;0
20/01/2019 05:15;0
20/01/2019 05:30;0
20/01/2019 05:45;0
20/01/2019 06:00;0
20/01/2019 06:15;0
20/01/2019 06:30;0
20/01/2019 06:45;0
20/01/2019 07:00;0
20/01/2019 07:15;0
20/01/2019 07:30;0
20/01/2019 07:45;0
20/01/2019 08:00;0
20/01/2019 08:15;0
20/01/2019 08:30;0.27
20/01/2019 08:45;22.74
20/01/2019 09:00;63.99
20/01/2019 09:15;121.02
20/01/2019 09:30;174.54
20/01/2019 09:45;302.26
20/01/2019 10:00;365.05
20/01/2019 10:15;542.87
20/01/2019 10:30;604.33
20/01/2019 10:45;828.77
20/01/2019 11:00;918.14
20/01/2019 11:15;1166.67
20/01/2019 11:30;1028.16
20/01/2019 11:45;1238
20/01/2019 12:00;1381.51
20/01/2019 12:15;1086.97
20/01/2019 12:30;1403.93
20/01/2019 12:45;1146.21
20/01/2019 13:00;1471.55
20/01/2019 13:15;1525.66
20/01/2019 13:30;1354.28
20/01/2019 13:45;1202.94
20/01/2019 14:00;1109.01
20/01/2019 14:15;1020.68
20/01/2019 14:30;910.09
20/01/2019 14:45;798.2
20/01/2019 15:00;696.05
20/01/2019 15:15;578.16
20/01/2019 15:30;473.62
20/01/2019 15:45;360.93
20/01/2019 16:00;281.9
20/01/2019 16:15;198.35
20/01/2019 16:30;121.8
20/01/2019 16:45;48.35
20/01/2019 17:00;7.44
20/01/2019 17:15;0
20/01/2019 17:30;0
20/01/2019 17:45;0
20/01/2019 18:00;0
20/01/2019 18:15;0
20/01/2019 18:30;0
20/01/2019 18:45;0
20/01/2019 19:00;0
20/01/2019 19:15;0
20/01/2019 19:30;0
20/01/2019 19:45;0
20/01/2019 20:00;0
20/01/2019 20:15;0
20/01/2019 20:30;0
20/01/2019 20:45;0
20/01/2019 21:00;0
20/01/2019 21:15;0
20/01/2019 21:30;0
20/01/2019 21:45;0
20/01/2019 22:00;0
20/01/2019 22:15;0
20/01/2019 22:30;0
20/01/2019 22:45;0
20/01/2019 23:00;0
20/01/2019 23:15;0
20/01/2019 23:30;0
20/01/2019 23:45;0
21/01/2019 00:00;0
21/01/2019 00:15;0
21/01/2019 00:30;0
21/01/2019 00:45;0
21/01/2019 01:00;0
21/01/2019 01:15;0
21/01/2019 01:30;0
21/01/2019 01:45;0
21/01/2019 02:00;0
21/01/2019 02:15;0
21/01/2019 02:30;0
21/01/2019 02:45;0
21/01/2019 03:00;0
21/01/2019 03:15;0
21/01/2019 03:30;0
21/01/2019 03:45;0
21/01/2019 04:00;0
21/01/2019 04:15;0
21/01/2019 04:30;0
21/01/2019 04:45;0
21/01/2019 05:00;0
21/01/2019 05:15;0
21/01/2019 05:30;0
21/01/2019 05:45;0
21/01/2019 06:00;0
21/01/2019 06:15;0
21/01/2019 06:30;0
21/01/2019 06:45;0
21/01/2019 07:00;0
21/01/2019 07:15;0
21/01/2019 07:30;0
21/01/2019 07:45;0
21/01/2019 08:00;0
21/01/2019 08:15;0
21/01/2019 08:30;9.57
21/01/2019 08:45;64.57
21/01/2019 09:00;144.15
21/01/2019 09:15;188.08
21/01/2019 09:30;247.11
21/01/2019 09:45;348.12
21/01/2019 10:00;452.32
21/01/2019 10:15;537.26
21/01/2019 10:30;660.45
21/01/2019 10:45;798.12
21/01/2019 11:00;911.1
21/01/2019 11:15;1005.42
21/01/2019 11:30;1095.38
21/01/2019 11:45;1175.38
21/01/2019 12:00;1252.93
21/01/2019 12:15;1289.24
21/01/2019 12:30;1340.47
21/01/2019 12:45;1317.46
21/01/2019 13:00;1348.54
21/01/2019 13:15;1187.12
21/01/2019 13:30;1260.7
21/01/2019 13:45;1161.62
21/01/2019 14:00;1219.2
21/01/2019 14:15;972.13
21/01/2019 14:30;884.19
21/01/2019 14:45;751.95
21/01/2019 15:00;688.51
21/01/2019 15:15;520.09
21/01/2019 15:30;384.07
21/01/2019 15:45;403.12
21/01/2019 16:00;239.36
21/01/2019 16:15;176.62
21/01/2019 16:30;53.75
21/01/2019 16:45;46.13
21/01/2019 17:00;8.78
21/01/2019 17:15;0
21/01/2019 17:30;0
21/01/2019 17:45;0
21/01/2019 18:00;0
21/01/2019 18:15;0
21/01/2019 18:30;0
21/01/2019 18:45;0
21/01/2019 19:00;0
21/01/2019 19:15;0
21/01/2019 19:30;0
21/01/2019 19:45;0
21/01/2019 20:00;0
21/01/2019 20:15;0
21/01/2019 20:30;0
21/01/2019 20:45;0
21/01/2019 21:00;0
21/01/2019 21:15;0
21/01/2019 21:30;0
21/01/2019 21:45;0
21/01/2019 22:00;0
21/01/2019 22:15;0
21/01/2019 22:30;0
21/01/2019 22:45;0
21/01/2019 23:00;0
21/01/2019 23:15;0
21/01/2019 23:30;0
21/01/2019 23:45;0
22/01/2019 00:00;0
22/01/2019 00:15;0
22/01/2019 00:30;0
22/01/2019 00:45;0
22/01/2019 01:00;0
22/01/2019 01:15;0
22/01/2019 01:30;0
22/01/2019 01:45;0
22/01/2019 02:00;0
22/01/2019 02:15;0
22/01/2019 02:30;0
22/01/2019 02:45;0
22/01/2019 03:00;0
22/01/2019 03:15;0
22/01/2019 03:30;0
22/01/2019 03:45;0
22/01/2019 04:00;0
22/01/2019 04:15;0
22/01/2019 04:30;0
